identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
jsyol1nutceiqsulihjt,SQLite,ArtistTerm,UCColumnA,EQUIVALENT,false,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
jsyol1nutceiqsulihjt,SQLite,ArtistTerm,UCColumnA,EQUIVALENT,false,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
jsyol1nutceiqsulihjt,SQLite,ArtistTerm,UCColumnA,NORMAL,true,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
jsyol1nutceiqsulihjt,SQLite,ArtistTerm,UCColumnA,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
jsyol1nutceiqsulihjt,SQLite,ArtistTerm,UCColumnA,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
jsyol1nutceiqsulihjt,SQLite,ArtistTerm,UCColumnA,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,8,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,FKCColumnPairE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnA,NORMAL,false,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnR,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
deettaoke99v66xguozf,SQLite,BankAccount,PKCColumnR,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
