identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,EQUIVALENT,false,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,EQUIVALENT,false,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,EQUIVALENT,false,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,NORMAL,true,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,NORMAL,true,13,dominoRandom,ClauseAICC+AUCC+ANCC,1
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,NORMAL,true,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
ngmnpah3hoqwcjjjryzy,SQLite,ArtistTerm,UCColumnA,NORMAL,true,12,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairR,NORMAL,true,7,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,NORMAL,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,IMPAIRED,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,FKCColumnPairE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,IMPAIRED,true,4,dominoRandom,ClauseAICC+AUCC+ANCC,1
p1566jpubwnjdql8zkvi,SQLite,BankAccount,PKCColumnA,NORMAL,true,6,dominoRandom,ClauseAICC+AUCC+ANCC,1
